experiment,feature_set,model,accuracy,balanced_accuracy,roc_auc,pr_auc,f1,precision,recall_sensitivity,specificity,tp,fp,tn,fn,fold
pls2_logreg_t1_only,t1_only,pls2_logreg,0.7833333333333333,0.7811004784688995,0.8660287081339714,0.82025742605379,0.723404255319149,0.68,0.7727272727272727,0.7894736842105263,17,8,30,5,3
pls2_logreg_t1_only,t1_only,pls2_logreg,0.8166666666666667,0.7978468899521531,0.9031100478468901,0.8615148966647699,0.7441860465116279,0.7619047619047619,0.7272727272727273,0.868421052631579,16,5,33,6,4
pls2_logreg_t1_only,t1_only,pls2_logreg,0.7833333333333333,0.7715311004784688,0.8576555023923444,0.8332878616691346,0.7111111111111111,0.6956521739130435,0.7272727272727273,0.8157894736842105,16,7,31,6,5
pls2_logreg_t1_only,t1_only,pls2_logreg,0.8032786885245902,0.7867132867132867,0.8578088578088578,0.8404812449358505,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.8461538461538461,16,6,33,6,6
pls2_logreg_t1_only,t1_only,pls2_logreg,0.7666666666666667,0.7392344497607655,0.8576555023923444,0.8057960156542683,0.6666666666666666,0.7,0.6363636363636364,0.8421052631578947,14,6,32,8,7
pls2_logreg_t1_only,t1_only,pls2_logreg,0.7666666666666667,0.7679425837320575,0.8732057416267942,0.8403013784698106,0.7083333333333334,0.6538461538461539,0.7727272727272727,0.7631578947368421,17,9,29,5,8
pls2_logreg_t1_only,t1_only,pls2_logreg,0.7333333333333333,0.722488038277512,0.8349282296650717,0.7914859150246569,0.6521739130434783,0.625,0.6818181818181818,0.7631578947368421,15,9,29,7,9
pls2_logreg_t1_only,t1_only,pls2_logreg,0.7833333333333333,0.7906698564593302,0.8660287081339713,0.8398061245967254,0.7346938775510204,0.6666666666666666,0.8181818181818182,0.7631578947368421,18,9,29,4,10
pls2_logreg_t1_only,t1_only,pls2_logreg,0.7868852459016393,0.7738927738927739,0.8193473193473194,0.7231609054735857,0.7111111111111111,0.6956521739130435,0.7272727272727273,0.8205128205128205,16,7,32,6,11
pls2_logreg_t1_only,t1_only,pls2_logreg,0.7666666666666667,0.7583732057416268,0.8409090909090909,0.7435060976766392,0.6956521739130435,0.6666666666666666,0.7272727272727273,0.7894736842105263,16,8,30,6,12
pls2_logreg_t1_only,t1_only,pls2_logreg,0.8666666666666667,0.8660287081339713,0.916267942583732,0.8532459005948854,0.8260869565217391,0.7916666666666666,0.8636363636363636,0.868421052631579,19,5,33,3,13
pls2_logreg_t1_only,t1_only,pls2_logreg,0.7666666666666667,0.7488038277511961,0.8480861244019139,0.8111239344723289,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.8157894736842105,15,7,31,7,14
pls2_logreg_t1_only,t1_only,pls2_logreg,0.7833333333333333,0.7811004784688995,0.8576555023923444,0.8330247460684841,0.723404255319149,0.68,0.7727272727272727,0.7894736842105263,17,8,30,5,15
pls5_logreg_t1_only,t1_only,pls5_logreg,0.8032786885245902,0.8263403263403264,0.8881118881118882,0.8513280198010111,0.7692307692307693,0.6666666666666666,0.9090909090909091,0.7435897435897436,20,10,29,2,1
pls5_logreg_t1_only,t1_only,pls5_logreg,0.6666666666666666,0.6698564593301435,0.7811004784688995,0.7688963390505597,0.6,0.5357142857142857,0.6818181818181818,0.6578947368421053,15,13,25,7,2
pls5_logreg_t1_only,t1_only,pls5_logreg,0.7833333333333333,0.7811004784688995,0.9138755980861244,0.9046319929329081,0.723404255319149,0.68,0.7727272727272727,0.7894736842105263,17,8,30,5,3
pls5_logreg_t1_only,t1_only,pls5_logreg,0.8,0.8038277511961722,0.8899521531100478,0.88510162397003,0.75,0.6923076923076923,0.8181818181818182,0.7894736842105263,18,8,30,4,4
pls5_logreg_t1_only,t1_only,pls5_logreg,0.75,0.7452153110047848,0.8433014354066986,0.7920140684813399,0.6808510638297872,0.64,0.7272727272727273,0.7631578947368421,16,9,29,6,5
pls5_logreg_t1_only,t1_only,pls5_logreg,0.7213114754098361,0.7226107226107226,0.837995337995338,0.8305717519778579,0.6530612244897959,0.5925925925925926,0.7272727272727273,0.717948717948718,16,11,28,6,6
pls5_logreg_t1_only,t1_only,pls5_logreg,0.6833333333333333,0.6734449760765551,0.7906698564593302,0.7833856053816193,0.5957446808510638,0.56,0.6363636363636364,0.7105263157894737,14,11,27,8,7
pls5_logreg_t1_only,t1_only,pls5_logreg,0.7333333333333333,0.722488038277512,0.8720095693779905,0.8555830277783856,0.6521739130434783,0.625,0.6818181818181818,0.7631578947368421,15,9,29,7,8
pls5_logreg_t1_only,t1_only,pls5_logreg,0.85,0.8528708133971292,0.8720095693779905,0.8590316697990554,0.8085106382978723,0.76,0.8636363636363636,0.8421052631578947,19,6,32,3,9
pls5_logreg_t1_only,t1_only,pls5_logreg,0.75,0.7547846889952152,0.8456937799043063,0.8100037572340217,0.6938775510204082,0.6296296296296297,0.7727272727272727,0.7368421052631579,17,10,28,5,10
pls5_logreg_t1_only,t1_only,pls5_logreg,0.819672131147541,0.8391608391608392,0.8787878787878788,0.8208976093915642,0.7843137254901961,0.6896551724137931,0.9090909090909091,0.7692307692307693,20,9,30,2,11
pls5_logreg_t1_only,t1_only,pls5_logreg,0.7666666666666667,0.7679425837320575,0.8385167464114833,0.778478621366298,0.7083333333333334,0.6538461538461539,0.7727272727272727,0.7631578947368421,17,9,29,5,12
pls5_logreg_t1_only,t1_only,pls5_logreg,0.8333333333333334,0.8492822966507176,0.9318181818181819,0.920596947629172,0.8,0.7142857142857143,0.9090909090909091,0.7894736842105263,20,8,30,2,13
pls5_logreg_t1_only,t1_only,pls5_logreg,0.7,0.6770334928229665,0.7667464114832536,0.7319755712099782,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.7631578947368421,13,9,29,9,14
pls5_logreg_t1_only,t1_only,pls5_logreg,0.75,0.7452153110047848,0.8696172248803828,0.8499351425249055,0.6808510638297872,0.64,0.7272727272727273,0.7631578947368421,16,9,29,6,15
pls10_logreg_t1_only,t1_only,pls10_logreg,0.7868852459016393,0.8234265734265734,0.8671328671328672,0.8170134383478203,0.7636363636363637,0.6363636363636364,0.9545454545454546,0.6923076923076923,21,12,27,1,1
pls10_logreg_t1_only,t1_only,pls10_logreg,0.6333333333333333,0.65311004784689,0.7535885167464114,0.7224653083158006,0.5925925925925926,0.5,0.7272727272727273,0.5789473684210527,16,16,22,6,2
pls10_logreg_t1_only,t1_only,pls10_logreg,0.8166666666666667,0.8169856459330144,0.9150717703349283,0.898318195629974,0.7659574468085106,0.72,0.8181818181818182,0.8157894736842105,18,7,31,4,3
pls10_logreg_t1_only,t1_only,pls10_logreg,0.75,0.7452153110047848,0.8456937799043062,0.8225676841601006,0.6808510638297872,0.64,0.7272727272727273,0.7631578947368421,16,9,29,6,4
pls10_logreg_t1_only,t1_only,pls10_logreg,0.7833333333333333,0.7523923444976077,0.7918660287081339,0.7351040796389352,0.6829268292682927,0.7368421052631579,0.6363636363636364,0.868421052631579,14,5,33,8,5
pls10_logreg_t1_only,t1_only,pls10_logreg,0.7377049180327869,0.7453379953379953,0.8275058275058276,0.8203853377835197,0.68,0.6071428571428571,0.7727272727272727,0.717948717948718,17,11,28,5,6
pls10_logreg_t1_only,t1_only,pls10_logreg,0.65,0.6471291866028708,0.7978468899521531,0.7788558511509582,0.5714285714285714,0.5185185185185185,0.6363636363636364,0.6578947368421053,14,13,25,8,7
pls10_logreg_t1_only,t1_only,pls10_logreg,0.75,0.7452153110047848,0.8564593301435407,0.8346237422280165,0.6808510638297872,0.64,0.7272727272727273,0.7631578947368421,16,9,29,6,8
pls10_logreg_t1_only,t1_only,pls10_logreg,0.8166666666666667,0.8265550239234449,0.8480861244019139,0.8316212241186283,0.7755102040816326,0.7037037037037037,0.8636363636363636,0.7894736842105263,19,8,30,3,9
pls10_logreg_t1_only,t1_only,pls10_logreg,0.7333333333333333,0.7607655502392345,0.8169856459330144,0.7451603201946944,0.7037037037037037,0.59375,0.8636363636363636,0.6578947368421053,19,13,25,3,10
pls10_logreg_t1_only,t1_only,pls10_logreg,0.819672131147541,0.8292540792540792,0.8484848484848484,0.8231373432928959,0.7755102040816326,0.7037037037037037,0.8636363636363636,0.7948717948717948,19,8,31,3,11
pls10_logreg_t1_only,t1_only,pls10_logreg,0.7333333333333333,0.7416267942583732,0.833732057416268,0.782693747535326,0.68,0.6071428571428571,0.7727272727272727,0.7105263157894737,17,11,27,5,12
pls10_logreg_t1_only,t1_only,pls10_logreg,0.8,0.8038277511961722,0.9246411483253588,0.9078298138766403,0.75,0.6923076923076923,0.8181818181818182,0.7894736842105263,18,8,30,4,13
pls10_logreg_t1_only,t1_only,pls10_logreg,0.6833333333333333,0.6925837320574163,0.7679425837320575,0.7327588747143865,0.6274509803921569,0.5517241379310345,0.7272727272727273,0.6578947368421053,16,13,25,6,14
pls10_logreg_t1_only,t1_only,pls10_logreg,0.7166666666666667,0.7380382775119618,0.84688995215311,0.8297105785257277,0.6792452830188679,0.5806451612903226,0.8181818181818182,0.6578947368421053,18,13,25,4,15
pls20_logreg_t1_only,t1_only,pls20_logreg,0.7540983606557377,0.7779720279720279,0.8601398601398602,0.8026016241178753,0.7169811320754716,0.6129032258064516,0.8636363636363636,0.6923076923076923,19,12,27,3,1
pls20_logreg_t1_only,t1_only,pls20_logreg,0.65,0.6662679425837321,0.7500000000000001,0.7227403274143491,0.6037735849056604,0.5161290322580645,0.7272727272727273,0.6052631578947368,16,15,23,6,2
pls20_logreg_t1_only,t1_only,pls20_logreg,0.8166666666666667,0.8169856459330144,0.9150717703349283,0.897804188279582,0.7659574468085106,0.72,0.8181818181818182,0.8157894736842105,18,7,31,4,3
pls20_logreg_t1_only,t1_only,pls20_logreg,0.75,0.7452153110047848,0.84688995215311,0.820659628447697,0.6808510638297872,0.64,0.7272727272727273,0.7631578947368421,16,9,29,6,4
pls20_logreg_t1_only,t1_only,pls20_logreg,0.7833333333333333,0.7523923444976077,0.7894736842105263,0.7340243750298188,0.6829268292682927,0.7368421052631579,0.6363636363636364,0.868421052631579,14,5,33,8,5
pls20_logreg_t1_only,t1_only,pls20_logreg,0.7377049180327869,0.7453379953379953,0.8275058275058276,0.8175226652619194,0.68,0.6071428571428571,0.7727272727272727,0.717948717948718,17,11,28,5,6
pls20_logreg_t1_only,t1_only,pls20_logreg,0.65,0.6471291866028708,0.7942583732057417,0.7705290731995276,0.5714285714285714,0.5185185185185185,0.6363636363636364,0.6578947368421053,14,13,25,8,7
pls20_logreg_t1_only,t1_only,pls20_logreg,0.7333333333333333,0.7320574162679425,0.8552631578947368,0.8337453211379742,0.6666666666666666,0.6153846153846154,0.7272727272727273,0.7368421052631579,16,10,28,6,8
pls20_logreg_t1_only,t1_only,pls20_logreg,0.8166666666666667,0.8265550239234449,0.8456937799043062,0.8343534109518138,0.7755102040816326,0.7037037037037037,0.8636363636363636,0.7894736842105263,19,8,30,3,9
pls20_logreg_t1_only,t1_only,pls20_logreg,0.7333333333333333,0.7607655502392345,0.8122009569377991,0.7313653262119533,0.7037037037037037,0.59375,0.8636363636363636,0.6578947368421053,19,13,25,3,10
pls20_logreg_t1_only,t1_only,pls20_logreg,0.819672131147541,0.8292540792540792,0.8473193473193472,0.8190051118879371,0.7755102040816326,0.7037037037037037,0.8636363636363636,0.7948717948717948,19,8,31,3,11
pls20_logreg_t1_only,t1_only,pls20_logreg,0.7333333333333333,0.7511961722488039,0.8373205741626795,0.7835109332223058,0.6923076923076923,0.6,0.8181818181818182,0.6842105263157895,18,12,26,4,12
pls20_logreg_t1_only,t1_only,pls20_logreg,0.8,0.8038277511961722,0.9234449760765551,0.9079693570976777,0.75,0.6923076923076923,0.8181818181818182,0.7894736842105263,18,8,30,4,13
pls20_logreg_t1_only,t1_only,pls20_logreg,0.6666666666666666,0.6698564593301435,0.7619617224880383,0.7284866975066377,0.6,0.5357142857142857,0.6818181818181818,0.6578947368421053,15,13,25,7,14
pls20_logreg_t1_only,t1_only,pls20_logreg,0.75,0.7643540669856459,0.8504784688995216,0.8336298384258487,0.7058823529411765,0.6206896551724138,0.8181818181818182,0.7105263157894737,18,11,27,4,15
